8,17,92,1
8,17,93,1
8,17,94,1
8,17,95,1
8,17,96,1
8,17,97,1
8,17,98,1
8,17,99,1
8,17,100,1
8,18,50,1
8,18,51,1
8,18,52,1
8,18,53,1
8,18,54,1
8,18,55,1
8,18,56,1
8,18,57,1
8,18,58,1
8,18,59,1
8,18,60,1
8,18,61,1
8,18,62,1
8,18,63,1
8,18,64,1
8,18,65,1
8,18,66,1
8,18,67,1
8,18,68,1
8,18,69,1
8,18,70,1
8,18,71,1
8,18,72,1
8,18,73,1
8,18,74,1
8,18,75,1
8,18,76,1
8,18,77,1
8,18,78,1
8,18,79,1
8,18,80,1
8,18,81,1
8,18,82,1
8,18,83,1
8,18,84,1
8,18,85,1
8,18,86,1
8,18,87,1
8,18,88,1
8,18,89,1
8,18,90,1
8,18,91,1
8,18,92,1
8,18,93,1
8,18,94,1
8,18,95,1
8,18,96,1
8,18,97,1
8,18,98,1
8,18,99,1
8,18,100,1
8,19,50,1
8,19,51,1
8,19,52,1
8,19,53,1
8,19,54,1
8,19,55,1
8,19,56,1
8,19,57,1
8,19,58,1
8,19,59,1
8,19,60,1
8,19,61,1
8,19,62,1
8,19,63,1
8,19,64,1
8,19,65,1
8,19,66,1
8,19,67,1
8,19,68,1
8,19,69,1
8,19,70,1
8,19,71,1
8,19,72,1
8,19,73,1
8,19,74,1
8,19,75,1
8,19,76,1
8,19,77,1
8,19,78,1
8,19,79,1
8,19,80,1
8,19,81,1
8,19,82,1
8,19,83,1
8,19,84,1
8,19,85,1
8,19,86,1
8,19,87,1
8,19,88,1
8,19,89,1
8,19,90,1
8,19,91,1
8,19,92,1
8,19,93,1
8,19,94,1
8,19,95,1
8,19,96,1
8,19,97,1
8,19,98,1
8,19,99,1
8,19,100,1
8,20,50,1
8,20,51,1
8,20,52,1
8,20,53,1
8,20,54,1
8,20,55,1
8,20,56,1
8,20,57,1
8,20,58,1
8,20,59,1
8,20,60,1
8,20,61,1
8,20,62,1
8,20,63,1
8,20,64,1
8,20,65,1
8,20,66,1
8,20,67,1
8,20,68,1
8,20,69,1
8,20,70,1
8,20,71,1
8,20,72,1
8,20,73,1
8,20,74,1
8,20,75,1
8,20,76,1
8,20,77,1
8,20,78,1
8,20,79,1
8,20,80,1
8,20,81,1
8,20,82,1
8,20,83,1
8,20,84,1
8,20,85,1
8,20,86,1
8,20,87,1
8,20,88,1
8,20,89,1
8,20,90,1
8,20,91,1
8,20,92,1
8,20,93,1
8,20,94,1
8,20,95,1
8,20,96,1
8,20,97,1
8,20,98,1
8,20,99,1
8,20,100,1
8,21,50,1
8,21,51,1
8,21,52,1
8,21,53,1
8,21,54,1
8,21,55,1
8,21,56,1
8,21,57,1
8,21,58,1
8,21,59,1
8,21,60,1
8,21,61,1
8,21,62,1
8,21,63,1
8,21,64,1
8,21,65,1
8,21,66,1
8,21,67,1
8,21,68,1
8,21,69,1
8,21,70,1
8,21,71,1
8,21,72,1
8,21,73,1
8,21,74,1
8,21,75,1
8,21,76,1
8,21,77,1
8,21,78,1
8,21,79,1
8,21,80,1
8,21,81,1
8,21,82,1
8,21,83,1
8,21,84,1
8,21,85,1
8,21,86,1
8,21,87,1
8,21,88,1
8,21,89,1
8,21,90,1
8,21,91,1
8,21,92,1
8,21,93,1
8,21,94,1
8,21,95,1
8,21,96,1
8,21,97,1
8,21,98,1
8,21,99,1
8,21,100,1
8,22,50,1
8,22,51,1
8,22,52,1
8,22,53,1
8,22,54,1
8,22,55,1
8,22,56,1
8,22,57,1
8,22,58,1
8,22,59,1
8,22,60,1
8,22,61,1
8,22,62,1
8,22,63,1
8,22,64,1
8,22,65,1
8,22,66,1
8,22,67,1
8,22,68,1
8,22,69,1
8,22,70,1
8,22,71,1
8,22,72,1
8,22,73,1
8,22,74,1
8,22,75,1
8,22,76,1
8,22,77,1
8,22,78,1
8,22,79,1
8,22,80,1
8,22,81,1
8,22,82,1
8,22,83,1
8,22,84,1
8,22,85,1
8,22,86,1
8,22,87,1
8,22,88,1
8,22,89,1
8,22,90,1
8,22,91,1
8,22,92,1
8,22,93,1
8,22,94,1
8,22,95,1
8,22,96,1
8,22,97,1
8,22,98,1
8,22,99,1
8,22,100,1
8,23,50,1
8,23,51,1
8,23,52,1
8,23,53,1
8,23,54,1
8,23,55,1
8,23,56,1
8,23,57,1
8,23,58,1
8,23,59,1
8,23,60,1
8,23,61,1
8,23,62,1
8,23,63,1
8,23,64,1
8,23,65,1
8,23,66,1
8,23,67,1
8,23,68,1
8,23,69,1
8,23,70,1
8,23,71,1
8,23,72,1
8,23,73,1
8,23,74,1
8,23,75,1
8,23,76,1
8,23,77,1
8,23,78,1
8,23,79,1
8,23,80,1
8,23,81,1
8,23,82,1
8,23,83,1
8,23,84,1
8,23,85,1
8,23,86,1
8,23,87,1
8,23,88,1
8,23,89,1
8,23,90,1
8,23,91,1
8,23,92,1
8,23,93,1
8,23,94,1
8,23,95,1
8,23,96,1
8,23,97,1
8,23,98,1
8,23,99,1
8,23,100,1
8,24,50,1
8,24,51,1
8,24,52,1
8,24,53,1
8,24,54,1
8,24,55,1
8,24,56,1
8,24,57,1
8,24,58,1
8,24,59,1
8,24,60,1
8,24,61,1
8,24,62,1
8,24,63,1
8,24,64,1
8,24,65,1
8,24,66,1
8,24,67,1
8,24,68,1
8,24,69,1
8,24,70,1
8,24,71,1
8,24,72,1
8,24,73,1
8,24,74,1
8,24,75,1
8,24,76,1
8,24,77,1
8,24,78,1
8,24,79,1
8,24,80,1
8,24,81,1
8,24,82,1
8,24,83,1
8,24,84,1
8,24,85,1
8,24,86,1
8,24,87,1
8,24,88,1
8,24,89,1
8,24,90,1
8,24,91,1
8,24,92,1
8,24,93,1
8,24,94,1
8,24,95,1
8,24,96,1
8,24,97,1
8,24,98,1
8,24,99,1
8,24,100,1
8,25,50,1
8,25,51,1
8,25,52,1
8,25,53,1
8,25,54,1
8,25,55,1
8,25,56,1
8,25,57,1
8,25,58,1
8,25,59,1
8,25,60,1
8,25,61,1
8,25,62,1
8,25,63,1
8,25,64,1
8,25,65,1
8,25,66,1
8,25,67,1
8,25,68,1
8,25,69,1
8,25,70,1
8,25,71,1
8,25,72,1
8,25,73,1
8,25,74,1
8,25,75,1
8,25,76,1
8,25,77,1
8,25,78,1
8,25,79,1
8,25,80,1
8,25,81,1
8,25,82,1
8,25,83,1
8,25,84,1
8,25,85,1
8,25,86,1
8,25,87,1
8,25,88,1
8,25,89,1
8,25,90,1
8,25,91,1
8,25,92,1
8,25,93,1
8,25,94,1
8,25,95,1
8,25,96,1
8,25,97,1
8,25,98,1
8,25,99,1
8,25,100,1
8,26,50,1
8,26,51,1
8,26,52,1
8,26,53,1
8,26,54,1
8,26,55,1
8,26,56,1
8,26,57,1
8,26,58,1
8,26,59,1
8,26,60,1
8,26,61,1
8,26,62,1
8,26,63,1
8,26,64,1
8,26,65,1
8,26,66,1
8,26,67,1
8,26,68,1
8,26,69,1
8,26,70,1
8,26,71,1
8,26,72,1
8,26,73,1
8,26,74,1
8,26,75,1
8,26,76,1
8,26,77,1
8,26,78,1
8,26,79,1
8,26,80,1
8,26,81,1
8,26,82,1
8,26,83,1
8,26,84,1
8,26,85,1
8,26,86,1
8,26,87,1
8,26,88,1
8,26,89,1
8,26,90,1
8,26,91,1
8,26,92,1
8,26,93,1
8,26,94,1
8,26,95,1
8,26,96,1
8,26,97,1
8,26,98,1
8,26,99,1
8,26,100,1
8,27,50,1
8,27,51,1
8,27,52,1
8,27,53,1
8,27,54,1
8,27,55,1
8,27,56,1
8,27,57,1
8,27,58,1
8,27,59,1
8,27,60,1
8,27,61,1
8,27,62,1
8,27,63,1
8,27,64,1
8,27,65,1
8,27,66,1
8,27,67,1
8,27,68,1
8,27,69,1
8,27,70,1
8,27,71,1
8,27,72,1
8,27,73,1
8,27,74,1
8,27,75,1
8,27,76,1
8,27,77,1
8,27,78,1
8,27,79,1
8,27,80,1
8,27,81,1
8,27,82,1
8,27,83,1
8,27,84,1
8,27,85,1
8,27,86,1
8,27,87,1
8,27,88,1
8,27,89,1
8,27,90,1
8,27,91,1
8,27,92,1
8,27,93,1
8,27,94,1
8,27,95,1
8,27,96,1
8,27,97,1
8,27,98,1
8,27,99,1
8,27,100,1
8,28,50,1
8,28,51,1
8,28,52,1
8,28,53,1
8,28,54,1
8,28,55,1
8,28,56,1
8,28,57,1
8,28,58,1
8,28,59,1
8,28,60,1
8,28,61,1
8,28,62,1
8,28,63,1
8,28,64,1
8,28,65,1
8,28,66,1
8,28,67,1
8,28,68,1
8,28,69,1
8,28,70,1
8,28,71,1
8,28,72,1
8,28,73,1
8,28,74,1
8,28,75,1
8,28,76,1
8,28,77,1
8,28,78,1
8,28,79,1
8,28,80,1
8,28,81,1
8,28,82,1
8,28,83,1
8,28,84,1
8,28,85,1
8,28,86,1
8,28,87,1
8,28,88,1
8,28,89,1
8,28,90,1
8,28,91,1
8,28,92,1
8,28,93,1
8,28,94,1
8,28,95,1
8,28,96,1
8,28,97,1
8,28,98,1
8,28,99,1
8,28,100,1
8,29,50,1
8,29,51,1
8,29,52,1
8,29,53,1
8,29,54,1
8,29,55,1
8,29,56,1
8,29,57,1
8,29,58,1
8,29,59,1
8,29,60,1
8,29,61,1
8,29,62,1
8,29,63,1
8,29,64,1
8,29,65,1
8,29,66,1
8,29,67,1
8,29,68,1
8,29,69,1
8,29,70,1
8,29,71,1
8,29,72,1
8,29,73,1
8,29,74,1
8,29,75,1
8,29,76,1
8,29,77,1
8,29,78,1
8,29,79,1
8,29,80,1
8,29,81,1
8,29,82,1
8,29,83,1
8,29,84,1
8,29,85,1
8,29,86,1
8,29,87,1
8,29,88,1
8,29,89,1
8,29,90,1
8,29,91,1
8,29,92,1
8,29,93,1
8,29,94,1
8,29,95,1
8,29,96,1
8,29,97,1
8,29,98,1
8,29,99,1
8,29,100,1
3,21,90,2
3,21,91,2
3,21,92,2
3,21,93,2
3,21,94,2
3,21,95,2
3,21,96,2
3,21,97,2
3,21,98,2
3,21,99,2
3,21,100,2
3,21,101,2
3,21,102,2
3,21,103,2
3,21,104,2
3,21,105,2
3,21,106,2
3,21,107,2
3,21,108,2
3,21,109,2
3,21,110,2
3,21,111,2
3,21,112,2
3,21,113,2
3,21,114,2
3,21,115,2
3,21,116,2
3,21,117,2
3,21,118,2
3,21,119,2
3,21,120,2
3,21,121,2
3,21,122,2
3,21,123,2
3,21,124,2
3,21,125,2
3,21,126,2
3,21,127,2
3,21,128,2
3,21,129,2
3,21,130,2
3,22,90,2
3,22,91,2
3,22,92,2
3,22,93,2
3,22,94,2
3,22,95,2
3,22,96,2
3,22,97,2
3,22,98,2
3,22,99,2
3,22,100,2
3,22,101,2
3,22,102,2
3,22,103,2
3,22,104,2
3,22,105,2
3,22,106,2
3,22,107,2
3,22,108,2
3,22,109,2
3,22,110,2
3,22,111,2
3,22,112,2
3,22,113,2
3,22,114,2
3,22,115,2
3,22,116,2
3,22,117,2
3,22,118,2
3,22,119,2
3,22,120,2
3,22,121,2
3,22,122,2
3,22,123,2
3,22,124,2
3,22,125,2
3,22,126,2
3,22,127,2
3,22,128,2
3,22,129,2
3,22,130,2
3,23,90,2
3,23,91,2
3,23,92,2
3,23,93,2
3,23,94,2
3,23,95,2
3,23,96,2
3,23,97,2
3,23,98,2
3,23,99,2
3,23,100,2
3,23,101,2
3,23,102,2
3,23,103,2
3,23,104,2
3,23,105,2
3,23,106,2
3,23,107,2
3,23,108,2
3,23,109,2
3,23,110,2
3,23,111,2
3,23,112,2
3,23,113,2
3,23,114,2
3,23,115,2
3,23,116,2
3,23,117,2
3,23,118,2
3,23,119,2
3,23,120,2
3,23,121,2
3,23,122,2
3,23,123,2
3,23,124,2
3,23,125,2
3,23,126,2
3,23,127,2
3,23,128,2
3,23,129,2
3,23,130,2
3,24,90,2
3,24,91,2
3,24,92,2
3,24,93,2
3,24,94,2
3,24,95,2
3,24,96,2
3,24,97,2
3,24,98,2
3,24,99,2
3,24,100,2
3,24,101,2
3,24,102,2
3,24,103,2
3,24,104,2
3,24,105,2
3,24,106,2
3,24,107,2
3,24,108,2
3,24,109,2
3,24,110,2
3,24,111,2
3,24,112,2
3,24,113,2
3,24,114,2
3,24,115,2
3,24,116,2
3,24,117,2
3,24,118,2
3,24,119,2
3,24,120,2
3,24,121,2
3,24,122,2
3,24,123,2
3,24,124,2
3,24,125,2
3,24,126,2
3,24,127,2
3,24,128,2
3,24,129,2
3,24,130,2
3,25,90,2
3,25,91,2
3,25,92,2
3,25,93,2
3,25,94,2
3,25,95,2
3,25,96,2
3,25,97,2
3,25,98,2
3,25,99,2
3,25,100,2
3,25,101,2
3,25,102,2
3,25,103,2
3,25,104,2
3,25,105,2
3,25,106,2
3,25,107,2
3,25,108,2
3,25,109,2
3,25,110,2
3,25,111,2
3,25,112,2
3,25,113,2
3,25,114,2
3,25,115,2
3,25,116,2
3,25,117,2
3,25,118,2
3,25,119,2
3,25,120,2
3,25,121,2
3,25,122,2
3,25,123,2
3,25,124,2
3,25,125,2
3,25,126,2
3,25,127,2
3,25,128,2
3,25,129,2
3,25,130,2
3,26,90,2
3,26,91,2
3,26,92,2
3,26,93,2
3,26,94,2
3,26,95,2
3,26,96,2
3,26,97,2
3,26,98,2
3,26,99,2
3,26,100,2
3,26,101,2
3,26,102,2
3,26,103,2
3,26,104,2
3,26,105,2
3,26,106,2
3,26,107,2
3,26,108,2
3,26,109,2
3,26,110,2
3,26,111,2
3,26,112,2
3,26,113,2
3,26,114,2
3,26,115,2
3,26,116,2
3,26,117,2
3,26,118,2
3,26,119,2
3,26,120,2
3,26,121,2
3,26,122,2
3,26,123,2
3,26,124,2
3,26,125,2
3,26,126,2
3,26,127,2
3,26,128,2
3,26,129,2
3,26,130,2
3,27,90,2
3,27,91,2
3,27,92,2
3,27,93,2
3,27,94,2
3,27,95,2
3,27,96,2
3,27,97,2
3,27,98,2
3,27,99,2
3,27,100,2
3,27,101,2
3,27,102,2
3,27,103,2
3,27,104,2
3,27,105,2
3,27,106,2
3,27,107,2
3,27,108,2
3,27,109,2
3,27,110,2
3,27,111,2
3,27,112,2
3,27,113,2
3,27,114,2
3,27,115,2
3,27,116,2
3,27,117,2
3,27,118,2
3,27,119,2
3,27,120,2
3,27,121,2
3,27,122,2
3,27,123,2
3,27,124,2
3,27,125,2
3,27,126,2
3,27,127,2
3,27,128,2
3,27,129,2
3,27,130,2
8,18,50,3
8,18,51,3
8,18,52,3
8,18,53,3
8,18,54,3
8,18,55,3
8,18,56,3
8,18,57,3
8,18,58,3
8,18,59,3
8,18,60,3
8,18,61,3
8,18,62,3
8,18,63,3
8,18,64,3
8,18,65,3
8,18,66,3
8,18,67,3
8,18,68,3
8,18,69,3
8,18,70,3
8,19,50,3
8,19,51,3
8,19,52,3
8,19,53,3
8,19,54,3
8,19,55,3
8,19,56,3
8,19,57,3
8,19,58,3
8,19,59,3
8,19,60,3
8,19,61,3
8,19,62,3
8,19,63,3
8,19,64,3
8,19,65,3
8,19,66,3
8,19,67,3
8,19,68,3
8,19,69,3
8,19,70,3
8,20,50,3
8,20,51,3
8,20,52,3
8,20,53,3
8,20,54,3
8,20,55,3
8,20,56,3
8,20,57,3
8,20,58,3
8,20,59,3
8,20,60,3
8,20,61,3
8,20,62,3
8,20,63,3
8,20,64,3
8,20,65,3
8,20,66,3
8,20,67,3
8,20,68,3
8,20,69,3
8,20,70,3
8,21,50,3
8,21,51,3
8,21,52,3
8,21,53,3
8,21,54,3
8,21,55,3
8,21,56,3
8,21,57,3
8,21,58,3
8,21,59,3
8,21,60,3
8,21,61,3
8,21,62,3
8,21,63,3
8,21,64,3
8,21,65,3
8,21,66,3
8,21,67,3
8,21,68,3
8,21,69,3
8,21,70,3
8,22,50,3
8,22,51,3
8,22,52,3
8,22,53,3
8,22,54,3
8,22,55,3
8,22,56,3
8,22,57,3
8,22,58,3
8,22,59,3
8,22,60,3
8,22,61,3
8,22,62,3
8,22,63,3
8,22,64,3
8,22,65,3
8,22,66,3
8,22,67,3
8,22,68,3
8,22,69,3
8,22,70,3
8,23,50,3
8,23,51,3
8,23,52,3
8,23,53,3
8,23,54,3
8,23,55,3
8,23,56,3
8,23,57,3
8,23,58,3
8,23,59,3
8,23,60,3
8,23,61,3
8,23,62,3
8,23,63,3
8,23,64,3
8,23,65,3
8,23,66,3
8,23,67,3
8,23,68,3
8,23,69,3
8,23,70,3
8,24,50,3
8,24,51,3
8,24,52,3
8,24,53,3
8,24,54,3
8,24,55,3
8,24,56,3
8,24,57,3
8,24,58,3
8,24,59,3
8,24,60,3
8,24,61,3
8,24,62,3
8,24,63,3
8,24,64,3
8,24,65,3
8,24,66,3
8,24,67,3
8,24,68,3
8,24,69,3
8,24,70,3
8,25,50,3
8,25,51,3
8,25,52,3
8,25,53,3
8,25,54,3
8,25,55,3
8,25,56,3
8,25,57,3
8,25,58,3
8,25,59,3
8,25,60,3
8,25,61,3
8,25,62,3
8,25,63,3
8,25,64,3
8,25,65,3
8,25,66,3
8,25,67,3
8,25,68,3
8,25,69,3
8,25,70,3
